date,window,pm25,pm10,location_id,location_name,pm25_category,pm10_category
2026-03-03,Window 2 (Feb 2025 - present),34.15652173913043,88.7695652173913,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-03-04,Window 2 (Feb 2025 - present),38.81666666666667,92.14999999999999,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-03-05,Window 2 (Feb 2025 - present),36.18695652173913,95.67826086956521,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-03-06,Window 2 (Feb 2025 - present),56.64166666666667,125.44166666666666,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-03-07,Window 2 (Feb 2025 - present),72.655,154.25,229252,NSI Kalyanpur,Moderate,Moderate
2026-03-08,Window 2 (Feb 2025 - present),73.875,149.125,229252,NSI Kalyanpur,Moderate,Moderate
2026-03-09,Window 2 (Feb 2025 - present),47.233333333333334,122.22222222222223,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-03-10,Window 2 (Feb 2025 - present),67.05882352941177,136.1,229252,NSI Kalyanpur,Moderate,Moderate
2026-03-11,Window 2 (Feb 2025 - present),56.0304347826087,135.52173913043478,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-03-12,Window 2 (Feb 2025 - present),46.59166666666667,131.14583333333334,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-03-13,Window 2 (Feb 2025 - present),39.35454545454545,111.06363636363636,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-03-14,Window 2 (Feb 2025 - present),34.112500000000004,91.54166666666667,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-03-15,Window 2 (Feb 2025 - present),24.258333333333336,88.03750000000001,229252,NSI Kalyanpur,Good,Satisfactory
2026-03-16,Window 2 (Feb 2025 - present),60.34166666666667,132.1625,229252,NSI Kalyanpur,Moderate,Moderate
2026-03-17,Window 2 (Feb 2025 - present),65.27083333333333,149.29166666666666,229252,NSI Kalyanpur,Moderate,Moderate
2026-03-18,Window 2 (Feb 2025 - present),55.30833333333334,132.25,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-03-19,Window 2 (Feb 2025 - present),42.15,107.73333333333333,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-03-20,Window 2 (Feb 2025 - present),40.65,77.06666666666668,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-03-21,Window 2 (Feb 2025 - present),30.0,63.708333333333336,229252,NSI Kalyanpur,Good,Satisfactory
2026-03-22,Window 2 (Feb 2025 - present),36.0375,84.34166666666667,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-03-23,Window 2 (Feb 2025 - present),46.231818181818184,103.75454545454545,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-03-24,Window 2 (Feb 2025 - present),45.30434782608695,62.73913043478261,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-03-25,Window 2 (Feb 2025 - present),36.72545454545455,61.35454545454545,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-03-26,Window 2 (Feb 2025 - present),37.074999999999996,96.6125,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-03-27,Window 2 (Feb 2025 - present),44.07916666666667,105.45416666666667,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-03-28,Window 2 (Feb 2025 - present),34.045833333333334,80.35416666666667,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-03-29,Window 2 (Feb 2025 - present),42.0625,99.35416666666667,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-03-30,Window 2 (Feb 2025 - present),33.26521739130435,143.6695652173913,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-03-31,Window 2 (Feb 2025 - present),20.671666666666667,76.61666666666666,229252,NSI Kalyanpur,Good,Satisfactory
2026-04-01,Window 2 (Feb 2025 - present),26.30416666666667,66.8,229252,NSI Kalyanpur,Good,Satisfactory
2026-04-02,Window 2 (Feb 2025 - present),39.137499999999996,99.84583333333335,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-04-03,Window 2 (Feb 2025 - present),32.865,132.6,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-04-04,Window 2 (Feb 2025 - present),19.81,76.39,229252,NSI Kalyanpur,Good,Satisfactory
2026-04-06,Window 2 (Feb 2025 - present),50.4705,85.9555,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-04-07,Window 2 (Feb 2025 - present),24.2,56.86363636363637,229252,NSI Kalyanpur,Good,Satisfactory
2026-04-08,Window 2 (Feb 2025 - present),19.8,45.630434782608695,229252,NSI Kalyanpur,Good,Good
2026-04-09,Window 2 (Feb 2025 - present),38.86818181818182,85.89090909090909,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-04-10,Window 2 (Feb 2025 - present),22.569565217391304,80.29565217391304,229252,NSI Kalyanpur,Good,Satisfactory
2026-04-11,Window 2 (Feb 2025 - present),32.6875,113.03750000000001,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-04-12,Window 2 (Feb 2025 - present),37.76521739130435,125.95652173913044,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-04-13,Window 2 (Feb 2025 - present),34.145833333333336,105.91666666666667,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-04-14,Window 2 (Feb 2025 - present),54.735,130.025,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-04-15,Window 2 (Feb 2025 - present),42.130434782608695,106.8608695652174,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-04-16,Window 2 (Feb 2025 - present),65.3,132.4375,229252,NSI Kalyanpur,Moderate,Moderate
2026-04-17,Window 2 (Feb 2025 - present),56.785714285714285,140.2047619047619,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-04-18,Window 2 (Feb 2025 - present),57.84761904761905,135.61904761904762,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-04-19,Window 2 (Feb 2025 - present),45.19583333333333,114.7,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-04-20,Window 2 (Feb 2025 - present),42.10909090909091,113.09545454545454,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-04-21,Window 2 (Feb 2025 - present),38.8125,114.64999999999999,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-04-22,Window 2 (Feb 2025 - present),42.012499999999996,120.47083333333335,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-04-23,Window 2 (Feb 2025 - present),39.82272727272727,102.47727272727273,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-04-24,Window 2 (Feb 2025 - present),48.904347826086955,113.22173913043478,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-04-25,Window 2 (Feb 2025 - present),48.13913043478261,116.07826086956523,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-04-26,Window 2 (Feb 2025 - present),43.00416666666666,120.49166666666667,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-04-27,Window 2 (Feb 2025 - present),54.6,129.6875,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-04-28,Window 2 (Feb 2025 - present),45.79565217391304,116.8608695652174,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-04-29,Window 2 (Feb 2025 - present),56.18333333333334,133.6625,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-04-30,Window 2 (Feb 2025 - present),28.34583333333333,38.50833333333333,229252,NSI Kalyanpur,Good,Good
2026-05-01,Window 2 (Feb 2025 - present),26.875,35.770833333333336,229252,NSI Kalyanpur,Good,Good
2026-05-02,Window 2 (Feb 2025 - present),32.49285714285714,49.214285714285715,229252,NSI Kalyanpur,Satisfactory,Good
2026-05-03,Window 2 (Feb 2025 - present),25.358333333333334,45.35,229252,NSI Kalyanpur,Good,Good
2026-05-04,Window 2 (Feb 2025 - present),17.33565,37.3505,229252,NSI Kalyanpur,Good,Good
2026-05-05,Window 2 (Feb 2025 - present),20.875,36.21666666666667,229252,NSI Kalyanpur,Good,Good
2026-05-06,Window 2 (Feb 2025 - present),9.322222222222223,45.01111111111111,229252,NSI Kalyanpur,Good,Good
2026-05-07,Window 2 (Feb 2025 - present),0.0,42.48888888888889,229252,NSI Kalyanpur,Good,Good
2026-05-08,Window 2 (Feb 2025 - present),0.0,62.26666666666667,229252,NSI Kalyanpur,Good,Satisfactory
2026-05-09,Window 2 (Feb 2025 - present),0.0,75.32916666666667,229252,NSI Kalyanpur,Good,Satisfactory
2026-05-10,Window 2 (Feb 2025 - present),0.0,85.8875,229252,NSI Kalyanpur,Good,Satisfactory
2026-05-11,Window 2 (Feb 2025 - present),0.0,76.64583333333333,229252,NSI Kalyanpur,Good,Satisfactory
2026-05-12,Window 2 (Feb 2025 - present),38.6,105.64000000000001,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-05-13,Window 2 (Feb 2025 - present),47.88619047619048,107.98095238095237,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-05-14,Window 2 (Feb 2025 - present),40.25833333333333,111.1375,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-05-15,Window 2 (Feb 2025 - present),46.07826086956521,104.87826086956521,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-05-16,Window 2 (Feb 2025 - present),46.62083333333334,113.82916666666667,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-05-17,Window 2 (Feb 2025 - present),58.95416666666667,162.12083333333334,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-05-18,Window 2 (Feb 2025 - present),49.645833333333336,142.5,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-05-19,Window 2 (Feb 2025 - present),65.12083333333334,171.375,229252,NSI Kalyanpur,Moderate,Moderate
2026-05-20,Window 2 (Feb 2025 - present),51.22083333333333,129.27083333333334,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-05-21,Window 2 (Feb 2025 - present),43.9375,155.875,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-05-22,Window 2 (Feb 2025 - present),50.35454545454545,140.6909090909091,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-05-23,Window 2 (Feb 2025 - present),44.94782608695652,13.73913043478261,229252,NSI Kalyanpur,Satisfactory,Good
2026-05-24,Window 2 (Feb 2025 - present),69.19166666666666,0.0,229252,NSI Kalyanpur,Moderate,Good
2026-05-25,Window 2 (Feb 2025 - present),47.90416666666667,131.98333333333332,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-05-26,Window 2 (Feb 2025 - present),34.2125,108.97500000000001,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-05-27,Window 2 (Feb 2025 - present),28.029000000000003,65.05499999999999,229252,NSI Kalyanpur,Good,Satisfactory
2026-05-28,Window 2 (Feb 2025 - present),26.219047619047622,49.719047619047615,229252,NSI Kalyanpur,Good,Good
2026-05-29,Window 2 (Feb 2025 - present),9.00023076923077,4.451153846153846,229252,NSI Kalyanpur,Good,Good
2026-05-30,Window 2 (Feb 2025 - present),12.664166666666667,34.160125,229252,NSI Kalyanpur,Good,Good
2026-05-31,Window 2 (Feb 2025 - present),16.533333333333335,51.60833333333333,229252,NSI Kalyanpur,Good,Satisfactory
2026-06-01,Window 2 (Feb 2025 - present),21.983333333333334,53.0375,229252,NSI Kalyanpur,Good,Satisfactory
2026-06-02,Window 2 (Feb 2025 - present),28.617391304347827,79.08695652173913,229252,NSI Kalyanpur,Good,Satisfactory
2026-06-03,Window 2 (Feb 2025 - present),33.8375,87.17083333333333,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-06-04,Window 2 (Feb 2025 - present),28.611739130434785,78.68260869565218,229252,NSI Kalyanpur,Good,Satisfactory
2026-06-05,Window 2 (Feb 2025 - present),24.900000000000002,76.53478260869565,229252,NSI Kalyanpur,Good,Satisfactory
2026-06-06,Window 2 (Feb 2025 - present),37.108695652173914,103.5391304347826,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-06-07,Window 2 (Feb 2025 - present),30.62173913043478,108.40869565217392,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-06-08,Window 2 (Feb 2025 - present),23.904347826086955,99.10434782608696,229252,NSI Kalyanpur,Good,Satisfactory
2026-06-09,Window 2 (Feb 2025 - present),28.695833333333336,130.32083333333333,229252,NSI Kalyanpur,Good,Moderate
2026-06-10,Window 2 (Feb 2025 - present),26.45714285714286,110.42380952380952,229252,NSI Kalyanpur,Good,Moderate
2026-06-11,Window 2 (Feb 2025 - present),17.855217391304347,59.37826086956522,229252,NSI Kalyanpur,Good,Satisfactory
2026-06-12,Window 2 (Feb 2025 - present),26.15833333333333,57.291666666666664,229252,NSI Kalyanpur,Good,Satisfactory
2026-06-13,Window 2 (Feb 2025 - present),16.815833333333334,48.6625,229252,NSI Kalyanpur,Good,Good
2026-06-14,Window 2 (Feb 2025 - present),24.404347826086955,75.0,229252,NSI Kalyanpur,Good,Satisfactory
2026-06-15,Window 2 (Feb 2025 - present),23.58421052631579,78.87894736842105,229252,NSI Kalyanpur,Good,Satisfactory
2026-06-16,Window 2 (Feb 2025 - present),38.25,122.86818181818181,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-06-17,Window 2 (Feb 2025 - present),39.416666666666664,102.33333333333333,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-06-18,Window 2 (Feb 2025 - present),36.142857142857146,100.74285714285713,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-06-19,Window 2 (Feb 2025 - present),35.32727272727273,102.75,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-06-20,Window 2 (Feb 2025 - present),28.308333333333334,99.40833333333335,229252,NSI Kalyanpur,Good,Satisfactory
2026-06-21,Window 2 (Feb 2025 - present),20.133333333333333,86.35416666666667,229252,NSI Kalyanpur,Good,Satisfactory
2026-06-22,Window 2 (Feb 2025 - present),28.095652173913045,112.37826086956521,229252,NSI Kalyanpur,Good,Moderate
2026-06-23,Window 2 (Feb 2025 - present),23.56,100.44,229252,NSI Kalyanpur,Good,Moderate
2026-06-25,Window 2 (Feb 2025 - present),54.84444444444444,151.33333333333334,229252,NSI Kalyanpur,Satisfactory,Moderate
2026-06-26,Window 2 (Feb 2025 - present),28.912499999999998,99.27916666666665,229252,NSI Kalyanpur,Good,Satisfactory
2026-06-27,Window 2 (Feb 2025 - present),28.104166666666668,84.98333333333333,229252,NSI Kalyanpur,Good,Satisfactory
2026-06-28,Window 2 (Feb 2025 - present),18.804166666666667,60.583333333333336,229252,NSI Kalyanpur,Good,Satisfactory
2026-06-29,Window 2 (Feb 2025 - present),21.900000000000002,68.00416666666666,229252,NSI Kalyanpur,Good,Satisfactory
2026-06-30,Window 2 (Feb 2025 - present),16.609130434782607,44.52173913043478,229252,NSI Kalyanpur,Good,Good
2026-07-01,Window 2 (Feb 2025 - present),18.2925,47.5625,229252,NSI Kalyanpur,Good,Good
2026-07-02,Window 2 (Feb 2025 - present),25.979166666666668,51.69583333333333,229252,NSI Kalyanpur,Good,Satisfactory
2026-07-03,Window 2 (Feb 2025 - present),6.685555555555556,26.895,229252,NSI Kalyanpur,Good,Good
2026-07-04,Window 2 (Feb 2025 - present),16.596666666666668,44.21666666666667,229252,NSI Kalyanpur,Good,Good
2026-07-05,Window 2 (Feb 2025 - present),9.399166666666668,43.79583333333333,229252,NSI Kalyanpur,Good,Good
2026-07-06,Window 2 (Feb 2025 - present),6.336304347826086,35.160869565217396,229252,NSI Kalyanpur,Good,Good
2026-07-07,Window 2 (Feb 2025 - present),7.587,32.291666666666664,229252,NSI Kalyanpur,Good,Good
2026-07-08,Window 2 (Feb 2025 - present),6.0,29.683333333333334,229252,NSI Kalyanpur,Good,Good
2026-07-09,Window 2 (Feb 2025 - present),11.219166666666666,38.204166666666666,229252,NSI Kalyanpur,Good,Good
2026-07-10,Window 2 (Feb 2025 - present),16.53291666666667,51.21666666666667,229252,NSI Kalyanpur,Good,Satisfactory
2026-07-11,Window 2 (Feb 2025 - present),24.650000000000002,86.41666666666667,229252,NSI Kalyanpur,Good,Satisfactory
2026-07-12,Window 2 (Feb 2025 - present),21.441666666666666,78.12083333333334,229252,NSI Kalyanpur,Good,Satisfactory
2026-07-13,Window 2 (Feb 2025 - present),26.712500000000002,97.0,229252,NSI Kalyanpur,Good,Satisfactory
2026-07-14,Window 2 (Feb 2025 - present),28.983333333333334,106.2375,229252,NSI Kalyanpur,Good,Moderate
2026-07-15,Window 2 (Feb 2025 - present),27.59583333333333,90.02916666666665,229252,NSI Kalyanpur,Good,Satisfactory
2026-07-16,Window 2 (Feb 2025 - present),24.695833333333336,74.50750000000001,229252,NSI Kalyanpur,Good,Satisfactory
2026-07-17,Window 2 (Feb 2025 - present),25.041666666666668,71.04583333333333,229252,NSI Kalyanpur,Good,Satisfactory
2026-07-18,Window 2 (Feb 2025 - present),21.191666666666666,61.26666666666667,229252,NSI Kalyanpur,Good,Satisfactory
2026-07-19,Window 2 (Feb 2025 - present),20.659583333333334,50.925000000000004,229252,NSI Kalyanpur,Good,Satisfactory
2026-07-20,Window 2 (Feb 2025 - present),16.4,40.5875,229252,NSI Kalyanpur,Good,Good
2026-07-21,Window 2 (Feb 2025 - present),8.06125,25.97764705882353,229252,NSI Kalyanpur,Good,Good
2026-07-22,Window 2 (Feb 2025 - present),10.18875,30.7,229252,NSI Kalyanpur,Good,Good
2026-07-23,Window 2 (Feb 2025 - present),10.150833333333333,33.3125,229252,NSI Kalyanpur,Good,Good
2026-07-24,Window 2 (Feb 2025 - present),0.87,34.143478260869564,229252,NSI Kalyanpur,Good,Good
2026-07-25,Window 2 (Feb 2025 - present),,29.840434782608696,229252,NSI Kalyanpur,,Good
2026-07-26,Window 2 (Feb 2025 - present),13.69,42.49285714285714,229252,NSI Kalyanpur,Good,Good
2026-07-27,Window 2 (Feb 2025 - present),8.402222222222223,33.99666666666667,229252,NSI Kalyanpur,Good,Good
2026-07-28,Window 2 (Feb 2025 - present),13.260833333333332,39.49583333333333,229252,NSI Kalyanpur,Good,Good
2026-07-29,Window 2 (Feb 2025 - present),9.727916666666667,34.05833333333333,229252,NSI Kalyanpur,Good,Good
2026-07-30,Window 2 (Feb 2025 - present),10.028,31.64,229252,NSI Kalyanpur,Good,Good
2026-07-31,Window 2 (Feb 2025 - present),14.440833333333332,37.0875,229252,NSI Kalyanpur,Good,Good
2026-08-01,Window 2 (Feb 2025 - present),11.579565217391304,36.624782608695654,229252,NSI Kalyanpur,Good,Good
2026-08-02,Window 2 (Feb 2025 - present),11.117944444444444,34.25833333333333,229252,NSI Kalyanpur,Good,Good
2026-08-03,Window 2 (Feb 2025 - present),,30.595652173913045,229252,NSI Kalyanpur,,Good
2026-08-04,Window 2 (Feb 2025 - present),15.789090909090909,25.786,229252,NSI Kalyanpur,Good,Good
2026-08-05,Window 2 (Feb 2025 - present),22.2,41.48695652173913,229252,NSI Kalyanpur,Good,Good
2026-08-06,Window 2 (Feb 2025 - present),26.704761904761902,40.357142857142854,229252,NSI Kalyanpur,Good,Good
2026-08-07,Window 2 (Feb 2025 - present),38.574999999999996,58.637499999999996,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-08-08,Window 2 (Feb 2025 - present),36.87391304347826,58.73913043478261,229252,NSI Kalyanpur,Satisfactory,Satisfactory
2026-08-09,Window 2 (Feb 2025 - present),27.92142857142857,50.128571428571426,229252,NSI Kalyanpur,Good,Satisfactory
2021-09-01,Window 1 (Jul 2021 - Oct 2022),,69.42307692307692,5662,Nehru Nagar,,Satisfactory
2021-09-02,Window 1 (Jul 2021 - Oct 2022),,70.44117647058823,5662,Nehru Nagar,,Satisfactory
2021-09-03,Window 1 (Jul 2021 - Oct 2022),,35.0,5662,Nehru Nagar,,Good
2021-09-04,Window 1 (Jul 2021 - Oct 2022),,47.0,5662,Nehru Nagar,,Good
2021-09-05,Window 1 (Jul 2021 - Oct 2022),,59.23913043478261,5662,Nehru Nagar,,Satisfactory
2021-09-06,Window 1 (Jul 2021 - Oct 2022),,63.725,5662,Nehru Nagar,,Satisfactory
2021-09-07,Window 1 (Jul 2021 - Oct 2022),,34.05555555555556,5662,Nehru Nagar,,Good
2021-09-08,Window 1 (Jul 2021 - Oct 2022),,40.5,5662,Nehru Nagar,,Good
2021-09-09,Window 1 (Jul 2021 - Oct 2022),,44.92857142857143,5662,Nehru Nagar,,Good
2021-09-10,Window 1 (Jul 2021 - Oct 2022),,44.9,5662,Nehru Nagar,,Good
2021-09-11,Window 1 (Jul 2021 - Oct 2022),,42.72222222222222,5662,Nehru Nagar,,Good
2021-09-12,Window 1 (Jul 2021 - Oct 2022),,38.25,5662,Nehru Nagar,,Good
2021-09-13,Window 1 (Jul 2021 - Oct 2022),,35.0,5662,Nehru Nagar,,Good
2021-09-14,Window 1 (Jul 2021 - Oct 2022),,27.785714285714285,5662,Nehru Nagar,,Good
2021-09-15,Window 1 (Jul 2021 - Oct 2022),,9.865384615384615,5662,Nehru Nagar,,Good
2021-09-16,Window 1 (Jul 2021 - Oct 2022),,7.862068965517241,5662,Nehru Nagar,,Good
2021-09-17,Window 1 (Jul 2021 - Oct 2022),,31.071428571428573,5662,Nehru Nagar,,Good
2021-09-18,Window 1 (Jul 2021 - Oct 2022),,83.15116279069767,5662,Nehru Nagar,,Satisfactory
2021-09-19,Window 1 (Jul 2021 - Oct 2022),,81.13333333333334,5662,Nehru Nagar,,Satisfactory
2021-09-20,Window 1 (Jul 2021 - Oct 2022),,82.61904761904762,5662,Nehru Nagar,,Satisfactory
2021-09-21,Window 1 (Jul 2021 - Oct 2022),,53.74390243902439,5662,Nehru Nagar,,Satisfactory
2021-09-22,Window 1 (Jul 2021 - Oct 2022),,63.294117647058826,5662,Nehru Nagar,,Satisfactory
2021-09-23,Window 1 (Jul 2021 - Oct 2022),,38.1875,5662,Nehru Nagar,,Good
2021-09-24,Window 1 (Jul 2021 - Oct 2022),,41.38709677419355,5662,Nehru Nagar,,Good
2021-09-25,Window 1 (Jul 2021 - Oct 2022),,48.212765957446805,5662,Nehru Nagar,,Good
2021-09-26,Window 1 (Jul 2021 - Oct 2022),,62.5531914893617,5662,Nehru Nagar,,Satisfactory
2021-09-27,Window 1 (Jul 2021 - Oct 2022),,52.3936170212766,5662,Nehru Nagar,,Satisfactory
2021-09-28,Window 1 (Jul 2021 - Oct 2022),,43.333333333333336,5662,Nehru Nagar,,Good
2021-09-29,Window 1 (Jul 2021 - Oct 2022),,37.0,5662,Nehru Nagar,,Good
2021-09-30,Window 1 (Jul 2021 - Oct 2022),,45.18518518518518,5662,Nehru Nagar,,Good
2021-10-13,Window 1 (Jul 2021 - Oct 2022),,173.1904761904762,5662,Nehru Nagar,,Moderate
2021-10-14,Window 1 (Jul 2021 - Oct 2022),,232.35416666666666,5662,Nehru Nagar,,Moderate
2021-10-15,Window 1 (Jul 2021 - Oct 2022),,256.4583333333333,5662,Nehru Nagar,,Poor
2021-10-16,Window 1 (Jul 2021 - Oct 2022),,155.07608695652175,5662,Nehru Nagar,,Moderate
2021-10-17,Window 1 (Jul 2021 - Oct 2022),,55.88297872340426,5662,Nehru Nagar,,Satisfactory
2021-10-18,Window 1 (Jul 2021 - Oct 2022),,33.80681818181818,5662,Nehru Nagar,,Good
2021-10-19,Window 1 (Jul 2021 - Oct 2022),,66.97872340425532,5662,Nehru Nagar,,Satisfactory
2021-10-20,Window 1 (Jul 2021 - Oct 2022),,199.36170212765958,5662,Nehru Nagar,,Moderate
2021-10-21,Window 1 (Jul 2021 - Oct 2022),,159.0952380952381,5662,Nehru Nagar,,Moderate
2021-10-22,Window 1 (Jul 2021 - Oct 2022),,203.44444444444446,5662,Nehru Nagar,,Moderate
2021-10-23,Window 1 (Jul 2021 - Oct 2022),,178.91304347826087,5662,Nehru Nagar,,Moderate
2021-10-24,Window 1 (Jul 2021 - Oct 2022),,132.92857142857142,5662,Nehru Nagar,,Moderate
2021-10-25,Window 1 (Jul 2021 - Oct 2022),,143.35135135135135,5662,Nehru Nagar,,Moderate
2021-10-26,Window 1 (Jul 2021 - Oct 2022),,159.45833333333334,5662,Nehru Nagar,,Moderate
2021-10-27,Window 1 (Jul 2021 - Oct 2022),,212.66666666666666,5662,Nehru Nagar,,Moderate
2021-10-28,Window 1 (Jul 2021 - Oct 2022),,297.63829787234044,5662,Nehru Nagar,,Poor
2021-10-30,Window 1 (Jul 2021 - Oct 2022),,314.35526315789474,5662,Nehru Nagar,,Poor
2021-10-31,Window 1 (Jul 2021 - Oct 2022),,352.7027027027027,5662,Nehru Nagar,,Very Poor
2021-11-01,Window 1 (Jul 2021 - Oct 2022),,724.5348837209302,5662,Nehru Nagar,,Severe
2021-11-02,Window 1 (Jul 2021 - Oct 2022),,505.9574468085106,5662,Nehru Nagar,,Severe
2021-11-03,Window 1 (Jul 2021 - Oct 2022),,433.8478260869565,5662,Nehru Nagar,,Severe
2021-11-04,Window 1 (Jul 2021 - Oct 2022),,601.0851063829788,5662,Nehru Nagar,,Severe
2021-11-05,Window 1 (Jul 2021 - Oct 2022),,368.125,5662,Nehru Nagar,,Very Poor
2021-11-06,Window 1 (Jul 2021 - Oct 2022),,356.63829787234044,5662,Nehru Nagar,,Very Poor
2021-11-07,Window 1 (Jul 2021 - Oct 2022),,610.1666666666666,5662,Nehru Nagar,,Severe
2021-11-08,Window 1 (Jul 2021 - Oct 2022),,348.4375,5662,Nehru Nagar,,Poor
2021-11-09,Window 1 (Jul 2021 - Oct 2022),,383.48936170212767,5662,Nehru Nagar,,Very Poor
2021-11-10,Window 1 (Jul 2021 - Oct 2022),,233.60416666666666,5662,Nehru Nagar,,Moderate
2021-11-11,Window 1 (Jul 2021 - Oct 2022),,164.84375,5662,Nehru Nagar,,Moderate
2021-11-12,Window 1 (Jul 2021 - Oct 2022),,207.75,5662,Nehru Nagar,,Moderate
2021-11-13,Window 1 (Jul 2021 - Oct 2022),,201.40625,5662,Nehru Nagar,,Moderate
2021-11-14,Window 1 (Jul 2021 - Oct 2022),,276.93617021276594,5662,Nehru Nagar,,Poor
2021-11-15,Window 1 (Jul 2021 - Oct 2022),,182.92708333333334,5662,Nehru Nagar,,Moderate
2021-11-16,Window 1 (Jul 2021 - Oct 2022),,186.63541666666666,5662,Nehru Nagar,,Moderate
2021-11-17,Window 1 (Jul 2021 - Oct 2022),,189.05208333333334,5662,Nehru Nagar,,Moderate
2021-11-18,Window 1 (Jul 2021 - Oct 2022),,172.35416666666666,5662,Nehru Nagar,,Moderate
2021-11-19,Window 1 (Jul 2021 - Oct 2022),,236.6875,5662,Nehru Nagar,,Moderate
2021-11-20,Window 1 (Jul 2021 - Oct 2022),,214.53191489361703,5662,Nehru Nagar,,Moderate
2021-11-21,Window 1 (Jul 2021 - Oct 2022),,134.60416666666666,5662,Nehru Nagar,,Moderate
2021-11-22,Window 1 (Jul 2021 - Oct 2022),,98.70833333333333,5662,Nehru Nagar,,Satisfactory
2021-11-23,Window 1 (Jul 2021 - Oct 2022),,249.19230769230768,5662,Nehru Nagar,,Moderate
2021-11-24,Window 1 (Jul 2021 - Oct 2022),,189.08333333333334,5662,Nehru Nagar,,Moderate
2021-11-25,Window 1 (Jul 2021 - Oct 2022),,206.625,5662,Nehru Nagar,,Moderate
2021-11-26,Window 1 (Jul 2021 - Oct 2022),,274.0,5662,Nehru Nagar,,Poor
2021-11-27,Window 1 (Jul 2021 - Oct 2022),,226.8,5662,Nehru Nagar,,Moderate
2021-11-28,Window 1 (Jul 2021 - Oct 2022),,201.0,5662,Nehru Nagar,,Moderate
2021-11-29,Window 1 (Jul 2021 - Oct 2022),,197.10638297872342,5662,Nehru Nagar,,Moderate
2021-11-30,Window 1 (Jul 2021 - Oct 2022),,154.29787234042553,5662,Nehru Nagar,,Moderate
2021-12-01,Window 1 (Jul 2021 - Oct 2022),,145.81521739130434,5662,Nehru Nagar,,Moderate
2021-12-02,Window 1 (Jul 2021 - Oct 2022),,150.0,5662,Nehru Nagar,,Moderate
