Date,Year,Month,Day,Season,LST_Skin_C,Air_Temp_2M_C,Temp_Max_2M_C,Temp_Min_2M_C,Delta_T_Skin_Air_C,Diurnal_Thermal_Range_C,Solar_Radiation_MJ_m2,Relative_Humidity_Pct,Wind_Speed_2M_mps
2019-07-30,2019,7,30,Monsoon,28.74,28.78,33.14,26.54,-0.0400000000000027,6.600000000000001,17.31,87.14,3.36
2019-07-31,2019,7,31,Monsoon,29.41,29.03,33.13,25.82,0.379999999999999,7.310000000000002,17.48,84.13,2.09
2019-08-01,2019,8,1,Monsoon,29.32,29.03,32.36,26.09,0.28999999999999915,6.27,18.62,83.81,2.33
2019-08-02,2019,8,2,Monsoon,29.77,29.41,33.24,26.31,0.35999999999999943,6.930000000000003,17.77,84.23,1.4
2019-08-03,2019,8,3,Monsoon,30.16,29.82,33.17,26.62,0.33999999999999986,6.550000000000001,17.38,84.18,1.75
2019-08-04,2019,8,4,Monsoon,30.99,31.03,34.32,26.77,-0.0400000000000027,7.550000000000001,18.39,78.61,1.38
2019-08-05,2019,8,5,Monsoon,30.48,30.43,33.78,27.67,0.05000000000000071,6.109999999999999,11.29,82.4,1.57
2019-08-06,2019,8,6,Monsoon,29.88,29.67,32.9,26.99,0.2099999999999973,5.91,15.19,86.08,1.23
2019-08-07,2019,8,7,Monsoon,28.75,28.89,31.52,26.75,-0.14000000000000057,4.77,16.85,88.93,2.11
2019-08-08,2019,8,8,Monsoon,28.78,28.82,32.38,26.34,-0.03999999999999915,6.040000000000003,17.29,85.73,4.99
2019-08-09,2019,8,9,Monsoon,28.62,28.72,32.34,26.04,-0.09999999999999787,6.300000000000004,14.73,83.25,5.64
2019-08-10,2019,8,10,Monsoon,29.08,28.74,32.52,24.58,0.33999999999999986,7.940000000000005,20.95,80.7,1.83
2019-08-11,2019,8,11,Monsoon,29.53,29.34,33.03,26.06,0.19000000000000128,6.970000000000002,15.51,82.79,1.52
2019-08-12,2019,8,12,Monsoon,29.48,29.32,33.07,25.52,0.16000000000000014,7.550000000000001,20.59,82.94,1.96
2019-08-13,2019,8,13,Monsoon,29.52,29.5,32.89,27.01,0.019999999999999574,5.879999999999999,14.74,84.92,1.1
2019-08-14,2019,8,14,Monsoon,28.37,28.45,30.67,26.34,-0.0799999999999983,4.330000000000002,17.19,88.7,3.32
2019-08-15,2019,8,15,Monsoon,28.35,28.33,31.56,25.54,0.020000000000003126,6.02,14.7,86.85,4.83
2019-08-16,2019,8,16,Monsoon,27.52,27.52,31.74,24.66,0.0,7.079999999999998,16.82,86.66,3.77
2019-08-17,2019,8,17,Monsoon,27.27,27.45,30.18,25.24,-0.17999999999999972,4.940000000000001,20.04,89.35,2.66
2019-08-18,2019,8,18,Monsoon,29.27,28.97,32.4,25.38,0.3000000000000007,7.02,22.01,83.5,1.28
2019-08-19,2019,8,19,Monsoon,29.93,29.51,32.92,25.77,0.41999999999999815,7.150000000000002,13.47,80.79,0.63
2019-08-20,2019,8,20,Monsoon,29.13,29.15,31.72,26.6,-0.019999999999999574,5.119999999999997,14.46,83.46,0.85
2019-08-21,2019,8,21,Monsoon,28.89,28.87,32.26,25.98,0.019999999999999574,6.279999999999998,4.51,84.35,0.91
2019-08-22,2019,8,22,Monsoon,27.32,27.33,30.04,25.51,-0.00999999999999801,4.529999999999998,8.95,90.64,1.55
2019-08-23,2019,8,23,Monsoon,28.75,28.62,32.49,25.21,0.129999999999999,7.280000000000001,16.51,84.63,0.82
2019-08-24,2019,8,24,Monsoon,27.93,28.1,30.84,26.01,-0.1700000000000017,4.829999999999998,14.06,88.65,1.53
2019-08-25,2019,8,25,Monsoon,27.23,27.35,29.67,25.44,-0.120000000000001,4.23,17.94,90.67,2.22
2019-08-26,2019,8,26,Monsoon,28.58,28.68,31.83,25.7,-0.10000000000000142,6.129999999999999,19.53,84.72,2.32
2019-08-27,2019,8,27,Monsoon,28.96,29.01,32.76,25.5,-0.05000000000000071,7.259999999999998,21.76,83.93,2.08
2019-08-28,2019,8,28,Monsoon,29.15,29.03,32.84,25.68,0.11999999999999744,7.160000000000004,21.13,85.82,2.26
2019-08-29,2019,8,29,Monsoon,28.71,28.8,31.95,26.28,-0.08999999999999986,5.669999999999998,18.01,87.28,1.75
2019-08-30,2019,8,30,Monsoon,29.54,29.54,32.99,25.52,0.0,7.470000000000002,19.26,80.23,1.06
2019-08-31,2019,8,31,Monsoon,30.07,30.22,33.95,27.1,-0.14999999999999858,6.850000000000001,18.9,78.5,1.01
2019-09-01,2019,9,1,Monsoon,28.87,29.38,31.89,26.4,-0.509999999999998,5.490000000000002,17.4,85.23,1.29
2019-09-02,2019,9,2,Monsoon,30.36,30.27,34.46,26.42,0.08999999999999986,8.04,19.4,79.31,0.7
2019-09-03,2019,9,3,Monsoon,29.76,29.61,33.41,26.51,0.15000000000000213,6.899999999999995,19.41,80.93,1.07
2019-09-04,2019,9,4,Monsoon,28.72,28.63,31.54,26.16,0.08999999999999986,5.379999999999999,19.25,87.36,1.85
2019-09-05,2019,9,5,Monsoon,29.01,28.84,32.33,26.21,0.1700000000000017,6.119999999999997,16.26,86.36,2.44
2019-09-06,2019,9,6,Monsoon,29.1,29.04,32.62,25.73,0.060000000000002274,6.889999999999997,18.49,85.47,2.0
2019-09-07,2019,9,7,Monsoon,28.04,28.04,31.89,25.2,0.0,6.690000000000001,16.88,87.55,1.95
2019-09-08,2019,9,8,Monsoon,28.0,28.0,31.45,24.8,0.0,6.649999999999999,19.1,88.41,1.99
2019-09-09,2019,9,9,Monsoon,28.85,28.7,32.23,26.35,0.15000000000000213,5.8799999999999955,16.54,87.03,2.11
2019-09-10,2019,9,10,Monsoon,29.05,29.07,32.26,25.81,-0.019999999999999574,6.449999999999999,17.64,83.69,1.31
2019-09-11,2019,9,11,Monsoon,28.79,28.94,32.06,26.42,-0.15000000000000213,5.640000000000001,15.18,87.11,1.42
2019-09-12,2019,9,12,Monsoon,28.57,28.7,31.85,26.49,-0.129999999999999,5.360000000000003,13.34,88.14,1.75
2019-09-13,2019,9,13,Monsoon,27.88,27.92,30.77,25.7,-0.0400000000000027,5.07,8.98,88.14,3.07
2019-09-14,2019,9,14,Monsoon,27.75,27.86,30.81,25.79,-0.10999999999999943,5.02,14.19,89.46,2.77
2019-09-15,2019,9,15,Monsoon,28.5,28.4,31.78,25.4,0.10000000000000142,6.380000000000003,12.48,84.99,1.74
2019-09-16,2019,9,16,Monsoon,28.62,28.74,31.87,25.58,-0.11999999999999744,6.290000000000003,13.26,84.34,1.1
2019-09-17,2019,9,17,Monsoon,27.38,27.55,29.61,26.17,-0.1700000000000017,3.4399999999999977,15.25,90.04,1.31
2019-09-18,2019,9,18,Monsoon,25.95,26.2,27.84,24.55,-0.25,3.289999999999999,7.06,95.06,2.6
2019-09-19,2019,9,19,Monsoon,26.03,26.02,29.11,23.78,0.010000000000001563,5.329999999999998,8.37,90.43,2.41
2019-09-20,2019,9,20,Monsoon,25.72,25.81,28.41,23.9,-0.08999999999999986,4.510000000000002,14.81,90.63,1.4
2019-09-21,2019,9,21,Monsoon,26.73,27.01,30.62,22.96,-0.28000000000000114,7.66,13.89,84.64,0.77
2019-09-22,2019,9,22,Monsoon,25.71,26.02,28.27,24.05,-0.3099999999999987,4.219999999999999,8.41,92.7,1.38
2019-09-23,2019,9,23,Monsoon,24.56,24.7,26.84,23.16,-0.14000000000000057,3.6799999999999997,5.68,89.03,1.62
2019-09-24,2019,9,24,Monsoon,26.31,26.3,30.31,23.01,0.00999999999999801,7.299999999999997,12.76,89.51,2.21
2019-09-25,2019,9,25,Monsoon,25.79,25.95,28.45,24.34,-0.16000000000000014,4.109999999999999,14.83,91.93,2.71
2019-09-26,2019,9,26,Monsoon,26.56,26.47,29.92,23.66,0.08999999999999986,6.260000000000002,5.87,88.9,2.89
2019-09-27,2019,9,27,Monsoon,25.51,25.62,28.35,23.84,-0.10999999999999943,4.510000000000002,8.28,92.53,2.46
2019-09-28,2019,9,28,Monsoon,25.69,25.71,28.28,24.23,-0.019999999999999574,4.050000000000001,6.31,91.79,2.0
2019-09-29,2019,9,29,Monsoon,25.29,25.06,28.45,22.67,0.23000000000000043,5.779999999999998,12.55,90.16,1.93
2019-09-30,2019,9,30,Monsoon,25.82,25.42,29.43,22.15,0.3999999999999986,7.280000000000001,12.92,87.72,1.09
2019-10-01,2019,10,1,Post-Monsoon,25.95,25.73,28.99,22.38,0.21999999999999886,6.609999999999999,14.78,86.45,0.96
2019-10-02,2019,10,2,Post-Monsoon,24.77,24.81,27.51,22.98,-0.03999999999999915,4.530000000000001,7.27,90.93,2.29
2019-10-03,2019,10,3,Post-Monsoon,24.44,24.88,27.17,22.51,-0.4399999999999977,4.66,15.75,85.1,1.34
2019-10-04,2019,10,4,Post-Monsoon,25.39,25.67,30.37,21.06,-0.28000000000000114,9.310000000000002,19.59,81.06,1.05
2019-10-05,2019,10,5,Post-Monsoon,25.17,25.4,30.28,21.14,-0.22999999999999687,9.14,18.93,80.63,1.21
2019-10-06,2019,10,6,Post-Monsoon,24.68,25.12,29.9,20.75,-0.4400000000000013,9.149999999999999,18.94,79.35,1.25
2019-10-07,2019,10,7,Post-Monsoon,24.37,24.8,29.59,20.72,-0.4299999999999997,8.870000000000001,18.8,80.93,1.29
2019-10-08,2019,10,8,Post-Monsoon,24.32,24.83,30.25,19.21,-0.509999999999998,11.04,18.61,77.78,1.27
2019-10-09,2019,10,9,Post-Monsoon,24.66,25.62,29.98,20.82,-0.9600000000000009,9.16,17.71,72.73,0.78
2019-10-10,2019,10,10,Post-Monsoon,24.46,25.2,29.78,20.77,-0.7399999999999984,9.010000000000002,18.18,74.42,0.92
2019-10-11,2019,10,11,Post-Monsoon,24.11,24.76,30.23,19.48,-0.6500000000000021,10.75,17.36,74.09,1.28
2019-10-12,2019,10,12,Post-Monsoon,24.08,24.8,30.17,19.39,-0.7200000000000024,10.780000000000001,18.72,75.67,1.44
2019-10-13,2019,10,13,Post-Monsoon,24.09,24.72,30.02,19.44,-0.629999999999999,10.579999999999998,18.27,75.72,1.17
2019-10-14,2019,10,14,Post-Monsoon,24.12,25.07,29.92,19.74,-0.9499999999999993,10.180000000000003,17.37,74.86,0.81
2019-10-15,2019,10,15,Post-Monsoon,24.38,24.73,30.04,20.06,-0.3500000000000014,9.98,16.78,78.88,1.02
2019-10-16,2019,10,16,Post-Monsoon,23.85,24.42,28.36,20.79,-0.5700000000000003,7.57,16.7,78.05,1.03
2019-10-17,2019,10,17,Post-Monsoon,23.93,24.29,28.56,20.45,-0.35999999999999943,8.11,14.89,79.69,0.93
2019-10-18,2019,10,18,Post-Monsoon,23.51,24.47,27.6,21.26,-0.9599999999999973,6.34,12.3,77.78,0.84
2019-10-19,2019,10,19,Post-Monsoon,23.01,23.6,27.1,20.94,-0.5899999999999999,6.16,8.53,82.03,0.74
2019-10-20,2019,10,20,Post-Monsoon,23.18,23.41,27.2,20.52,-0.23000000000000043,6.68,5.69,85.69,0.79
2019-10-21,2019,10,21,Post-Monsoon,22.51,22.78,28.53,19.26,-0.2699999999999996,9.27,9.88,81.9,1.92
2019-10-22,2019,10,22,Post-Monsoon,21.25,21.7,28.09,16.6,-0.4499999999999993,11.489999999999998,17.08,77.54,1.87
2019-10-23,2019,10,23,Post-Monsoon,21.08,21.82,27.45,16.53,-0.740000000000002,10.919999999999998,11.29,76.95,1.33
2019-10-24,2019,10,24,Post-Monsoon,21.03,21.56,27.62,16.89,-0.5299999999999976,10.73,16.18,79.51,1.1
2019-10-25,2019,10,25,Post-Monsoon,21.18,21.42,26.19,16.89,-0.240000000000002,9.3,14.08,86.92,1.42
2019-10-26,2019,10,26,Post-Monsoon,20.62,21.4,26.36,16.28,-0.7799999999999976,10.079999999999998,15.21,79.87,1.04
2019-10-27,2019,10,27,Post-Monsoon,21.17,21.37,26.72,16.41,-0.1999999999999993,10.309999999999999,13.7,84.78,1.33
2019-10-28,2019,10,28,Post-Monsoon,20.96,21.19,24.66,18.16,-0.23000000000000043,6.5,9.17,88.03,1.36
2019-10-29,2019,10,29,Post-Monsoon,21.62,21.99,27.48,18.07,-0.36999999999999744,9.41,11.39,83.54,0.97
2019-10-30,2019,10,30,Post-Monsoon,21.76,22.13,26.53,18.55,-0.36999999999999744,7.98,6.96,84.63,1.35
2019-10-31,2019,10,31,Post-Monsoon,22.06,22.49,27.92,18.2,-0.4299999999999997,9.720000000000002,10.92,82.46,1.31
2019-11-01,2019,11,1,Post-Monsoon,21.84,22.3,28.21,16.94,-0.46000000000000085,11.27,10.9,84.19,1.36
2019-11-02,2019,11,2,Post-Monsoon,22.47,23.18,28.57,17.76,-0.7100000000000009,10.809999999999999,12.06,79.68,1.2
2019-11-03,2019,11,3,Post-Monsoon,22.66,23.06,28.31,19.02,-0.3999999999999986,9.29,8.45,81.67,1.53
2019-11-04,2019,11,4,Post-Monsoon,22.27,22.62,27.63,18.8,-0.3500000000000014,8.829999999999998,10.05,84.92,1.94
2019-11-05,2019,11,5,Post-Monsoon,20.04,20.65,27.41,15.82,-0.6099999999999994,11.59,10.93,76.86,1.99
2019-11-06,2019,11,6,Post-Monsoon,20.06,21.08,28.0,14.65,-1.0199999999999996,13.35,8.51,69.42,1.36
2019-11-07,2019,11,7,Post-Monsoon,20.23,21.04,26.82,15.93,-0.8099999999999987,10.89,11.86,72.97,1.02
2019-11-08,2019,11,8,Post-Monsoon,20.92,22.29,27.22,17.81,-1.3699999999999974,9.41,11.07,70.77,1.01
2019-11-09,2019,11,9,Post-Monsoon,21.72,22.52,27.64,17.34,-0.8000000000000007,10.3,13.38,76.04,0.68
2019-11-10,2019,11,10,Post-Monsoon,20.66,21.46,27.71,16.78,-0.8000000000000007,10.93,14.6,73.95,1.39
2019-11-11,2019,11,11,Post-Monsoon,18.9,19.81,26.99,14.04,-0.9100000000000001,12.95,12.56,71.4,1.6
